frame,video_time_s,run_elapsed_s,position_raw,position_percent,position_smooth_percent,visible_moving_markers,marker_progress
574,114.80000000000001,132.65962805787453,0.7939113474766869,79.39113474766869,79.39113474766869,2,"{'11': 0.7933318468692432, '10': 0.7944908480841306}"
575,115.0,132.8596233275915,0.7838882808817457,78.38882808817456,78.38882808817456,2,"{'11': 0.7833664647916416, '10': 0.7844100969718497}"
576,115.2,133.05961859730843,0.7728637653068533,77.28637653068533,77.28637653068533,2,"{'11': 0.7721292520980714, '10': 0.7735982785156352}"
577,115.4,133.2596138670254,0.7626360303621026,76.26360303621026,76.26360303621026,2,"{'11': 0.7617702751590252, '10': 0.76350178556518}"
578,115.60000000000001,133.45960913674233,0.7510086960654254,75.10086960654255,75.10086960654255,2,"{'11': 0.7500621271226459, '10': 0.7519552650082049}"
579,115.80000000000001,133.6596044064593,0.7397303026400099,73.973030264001,73.973030264001,2,"{'11': 0.7387173280614079, '10': 0.740743277218612}"
580,116.0,133.85959967617623,0.7291373334332234,72.91373334332233,72.91373334332233,2,"{'11': 0.7283316651653844, '10': 0.7299430017010623}"
581,116.2,134.0595949458932,0.7183888177527369,71.83888177527369,71.83888177527369,2,"{'11': 0.7174842622321074, '10': 0.7192933732733663}"
582,116.4,134.25959021561013,0.7063251497441465,70.63251497441465,70.63251497441465,2,"{'11': 0.7054660168342204, '10': 0.7071842826540725}"
583,116.60000000000001,134.4595854853271,0.6946791748475967,69.46791748475967,69.46791748475967,2,"{'11': 0.6939195758792803, '10': 0.695438773815913}"
584,116.80000000000001,134.65958075504406,0.6837657904695642,68.37657904695642,68.37657904695642,2,"{'11': 0.6830543626968711, '10': 0.6844772182422572}"
585,117.0,134.859576024761,0.671834978722976,67.18349787229761,67.18349787229761,2,"{'11': 0.6710072724845741, '10': 0.672662684961378}"
586,117.2,135.05957129447793,0.6589572721250085,65.89572721250086,65.89572721250086,2,"{'11': 0.6580819016230741, '10': 0.6598326426269429}"
587,117.4,135.2595665641949,0.6463528817237294,64.63528817237294,64.63528817237294,2,"{'11': 0.6455088433426984, '10': 0.6471969201047604}"
588,117.60000000000001,135.45956183391183,0.6326590237826837,63.265902378268365,63.265902378268365,2,"{'11': 0.6317442425821956, '10': 0.6335738049831717}"
589,117.80000000000001,135.6595571036288,0.620863969152718,62.086396915271806,62.086396915271806,2,"{'11': 0.619851254275256, '10': 0.6218766840301801}"
590,118.0,135.85955237334574,0.6081490014341315,60.814900143413155,60.814900143413155,2,"{'11': 0.6071792100797406, '10': 0.6091187927885223}"
591,118.2,136.0595476430627,0.5958438905549135,59.58438905549135,59.58438905549135,2,"{'11': 0.5948540368635655, '10': 0.5968337442462615}"
592,118.4,136.25954291277964,0.5839885184775506,58.39885184775506,58.39885184775506,2,"{'11': 0.582802858561189, '10': 0.5851741783939123}"
593,118.60000000000001,136.4595381824966,0.5725185984310229,57.251859843102295,57.251859843102295,2,"{'11': 0.5714670817959606, '10': 0.5735701150660852}"
594,118.80000000000001,136.65953345221357,0.5599551378404077,55.995513784040774,55.995513784040774,2,"{'11': 0.5589424394678412, '10': 0.5609678362129743}"
595,119.0,136.8595287219305,0.5482988502761884,54.82988502761884,54.82988502761884,2,"{'11': 0.5471346637961743, '10': 0.5494630367562026}"
596,119.2,137.05952399164744,0.5377494220802808,53.77494220802808,53.77494220802808,2,"{'11': 0.5365826829834635, '10': 0.538916161177098}"
597,119.4,137.2595192613644,0.5265788667301265,52.657886673012655,52.657886673012655,2,"{'11': 0.5255091105974341, '10': 0.527648622862819}"
598,119.60000000000001,137.45951453108137,0.5151570623043,51.515706230430006,51.515706230430006,2,"{'11': 0.5140629200108779, '10': 0.5162512045977222}"
599,119.80000000000001,137.6595098007983,0.5042342485165208,50.42342485165208,50.42342485165208,2,"{'11': 0.5030735941348651, '10': 0.5053949028981765}"
600,120.0,137.85950507051524,0.49291131222359663,49.29113122235967,49.29113122235967,2,"{'11': 0.4917186856989357, '10': 0.49410393874825753}"
601,120.2,138.0595003402322,0.48180300918813573,48.18030091881357,48.18030091881357,2,"{'11': 0.4806170170320746, '10': 0.48298900134419687}"
602,120.4,138.25949560994917,0.4702161862986344,47.02161862986344,47.02161862986344,2,"{'11': 0.46906248268083245, '10': 0.47136988991643625}"
603,120.60000000000001,138.4594908796661,0.458690859806524,45.8690859806524,45.8690859806524,2,"{'11': 0.45720421138410117, '10': 0.4601775082289469}"
604,120.80000000000001,138.65948614938307,0.4479404730527492,44.79404730527492,44.79404730527492,2,"{'11': 0.4465205562444559, '10': 0.4493603898610425}"
605,121.0,138.8594814191,0.43614943455305294,43.614943455305294,43.614943455305294,2,"{'11': 0.4348292987938517, '10': 0.4374695703122542}"
606,121.2,139.05947668881694,0.42602504280387143,42.602504280387144,42.602504280387144,2,"{'11': 0.42449181540218706, '10': 0.4275582702055558}"
607,121.4,139.2594719585339,0.4220260826755383,42.202608267553835,42.202608267553835,2,"{'11': 0.4205924999025648, '10': 0.4234596654485119}"
608,121.60000000000001,139.45946722825087,0.42190853909029175,42.19085390902917,42.19085390902917,2,"{'11': 0.4206586913209213, '10': 0.4231583868596622}"
609,121.80000000000001,139.6594624979678,0.42144370288935684,42.14437028893568,42.19085390902917,2,"{'11': 0.4203195361815552, '10': 0.4225678695971585}"
610,122.0,139.85945776768475,0.4220088683872423,42.20088683872423,42.1836790692703,2,"{'11': 0.42085446209911365, '10': 0.4231632746753709}"
611,122.2,140.0594530374017,0.42183679069270297,42.1836790692703,42.20088683872423,2,"{'11': 0.4207030941268443, '10': 0.42297048725856157}"
612,122.4,140.25944830711867,0.42211939675268106,42.211939675268106,42.19621292073341,2,"{'11': 0.42067561280586824, '10': 0.4235631806994939}"
613,122.60000000000001,140.4594435768356,0.4219621292073341,42.19621292073341,42.211939675268106,2,"{'11': 0.4207030941268443, '10': 0.42322116428782386}"
614,122.80000000000001,140.65943884655258,0.42245540891681854,42.245540891681856,42.245540891681856,2,"{'11': 0.42121365222007834, '10': 0.4236971656135587}"
615,123.0,140.8594341162695,0.4256362943231746,42.56362943231746,42.56362943231746,2,"{'11': 0.4243301813621537, '10': 0.42694240728419547}"
616,123.2,141.05942938598648,0.4327460036468019,43.27460036468019,43.27460036468019,2,"{'11': 0.43163843485339065, '10': 0.4338535724402131}"
617,123.4,141.2594246557034,0.4400543608005041,44.00543608005041,44.00543608005041,2,"{'11': 0.43882857123043134, '10': 0.44128015037057683}"
618,123.60000000000001,141.45941992542038,0.4494772622818442,44.94772622818442,44.94772622818442,2,"{'11': 0.4480230122029284, '10': 0.45093151236076}"
619,123.80000000000001,141.6594151951373,0.4594284830517158,45.94284830517158,45.94284830517158,2,"{'11': 0.45827956598058195, '10': 0.46057740012284965}"
620,124.0,141.85941046485428,0.4716354169814829,47.16354169814829,47.16354169814829,2,"{'11': 0.47037284462884005, '10': 0.47289798933412575}"
621,124.2,142.05940573457121,0.48437516976728534,48.43751697672853,48.43751697672853,2,"{'11': 0.4831494750596613, '10': 0.4856008644749093}"
622,124.4,142.25940100428818,0.4970894349249404,49.70894349249404,49.70894349249404,2,"{'11': 0.49615128629796745, '10': 0.49802758355191334}"
623,124.60000000000001,142.45939627400512,0.5106294179698769,51.062941796987694,51.062941796987694,2,"{'11': 0.5096397025489515, '10': 0.5116191333908024}"
624,124.80000000000001,142.65939154372208,0.5243567390189625,52.43567390189625,52.43567390189625,2,"{'11': 0.5233708379743169, '10': 0.5253426400636081}"
625,125.0,142.85938681343902,0.538798832982202,53.8798832982202,53.8798832982202,2,"{'11': 0.5377636711430831, '10': 0.5398339948213208}"
626,125.2,143.05938208315598,0.5532554752672152,55.32554752672152,55.32554752672152,2,"{'11': 0.5521675769279092, '10': 0.5543433736065212}"
627,125.4,143.25937735287292,0.5689529394598409,56.89529394598409,56.89529394598409,2,"{'11': 0.5679937089242414, '10': 0.5699121699954406}"
628,125.60000000000001,143.45937262258988,0.5847484498922746,58.474844989227456,58.474844989227456,2,"{'11': 0.5838135374525002, '10': 0.5856833623320491}"
629,125.80000000000001,143.65936789230685,0.5997290881784073,59.97290881784073,59.97290881784073,2,"{'11': 0.5990623236783872, '10': 0.6003958526784274}"
630,126.0,143.85936316202378,0.6132047389438908,61.32047389438908,61.32047389438908,2,"{'11': 0.6123508711558374, '10': 0.6140586067319442}"
631,126.2,144.05935843174072,0.6257888158324802,62.57888158324803,62.57888158324803,2,"{'11': 0.62506814883555, '10': 0.6265094828294107}"
632,126.4,144.25935370145768,0.6399610226904338,63.99610226904338,63.99610226904338,2,"{'11': 0.6390418450321025, '10': 0.6408802003487651}"
633,126.60000000000001,144.45934897117462,0.6514652155086758,65.14652155086758,65.14652155086758,2,"{'11': 0.6506478807940239, '10': 0.6522825502233277}"
634,126.80000000000001,144.65934424089158,0.6651056442273362,66.51056442273362,66.51056442273362,2,"{'11': 0.6644440866235031, '10': 0.6657672018311694}"
635,127.0,144.85933951060852,0.6773638421926323,67.73638421926323,67.73638421926323,2,"{'11': 0.6766558165398291, '10': 0.6780718678454356}"
636,127.2,145.05933478032549,0.6912463127319414,69.12463127319414,69.12463127319414,2,"{'11': 0.6903872674873985, '10': 0.6921053579764842}"
637,127.4,145.25933005004242,0.7034604973874266,70.34604973874265,70.34604973874265,2,"{'11': 0.7028562826932403, '10': 0.7040647120816128}"
638,127.60000000000001,145.4593253197594,0.7147203606472505,71.47203606472505,71.47203606472505,2,"{'11': 0.7141266339699418, '10': 0.7153140873245591}"
639,127.80000000000001,145.65932058947635,0.7281081001532224,72.81081001532223,72.81081001532223,2,"{'11': 0.7272683865121663, '10': 0.7289478137942783}"
640,128.0,145.8593158591933,0.7400685159731553,74.00685159731553,74.00685159731553,2,"{'11': 0.7394200744786907, '10': 0.7407169574676198}"
641,128.20000000000002,146.05931112891025,0.7520662306806472,75.20662306806472,75.20662306806472,2,"{'11': 0.7515580425944599, '10': 0.7525744187668343}"
642,128.4,146.2593063986272,0.7641153755942894,76.41153755942895,76.41153755942895,2,"{'11': 0.7634693601389594, '10': 0.7647613910496195}"
643,128.6,146.45930166834412,0.7761489652765392,77.61489652765393,77.61489652765393,2,"{'11': 0.775627508991627, '10': 0.7766704215614515}"
644,128.8,146.6592969380611,0.7888050370317106,78.88050370317106,78.88050370317106,2,"{'11': 0.7883704232431825, '10': 0.7892396508202385}"
645,129.0,146.85929220777805,0.8019298522144533,80.19298522144534,80.19298522144534,2,"{'11': 0.8015714296767126, '10': 0.8022882747521941}"
646,129.20000000000002,147.05928747749502,0.8174732360849755,81.74732360849755,81.74732360849755,2,"{'11': 0.8172356950611762, '10': 0.8177107771087748}"
647,129.4,147.25928274721196,0.8353596393507949,83.5359639350795,83.5359639350795,2,"{'11': 0.8348740276782265, '10': 0.8358452510233634}"
648,129.6,147.4592780169289,0.8477067867075558,84.77067867075559,84.77067867075559,2,"{'11': 0.8472626641369138, '10': 0.8481509092781978}"
649,129.8,147.65927328664586,0.8617120528827681,86.17120528827681,86.17120528827681,2,"{'11': 0.8614155600415792, '10': 0.862008545723957}"
650,130.0,147.8592685563628,0.8764392354956521,87.6439235495652,87.6439235495652,2,"{'11': 0.8761793833118935, '10': 0.8766990876794107}"
651,130.20000000000002,148.05926382607976,0.8895403479241144,88.95403479241143,88.95403479241143,2,"{'11': 0.8892185134592017, '10': 0.889862182389027}"
652,130.4,148.2592590957967,0.9026233363146494,90.26233363146494,90.26233363146494,2,"{'11': 0.9024651692383218, '10': 0.9027815033909771}"
653,130.6,148.45925436551363,0.9165043829047262,91.65043829047262,91.65043829047262,2,"{'11': 0.9163650320798592, '10': 0.9166437337295933}"
654,130.8,148.65924963523062,0.9266711728907204,92.66711728907204,92.66711728907204,2,"{'11': 0.9265946058862229, '10': 0.9267477398952179}"
655,131.0,148.85924490494756,0.9343134609151399,93.43134609151399,93.43134609151399,2,"{'11': 0.9341911706955829, '10': 0.9344357511346969}"
656,131.20000000000002,149.05924017466452,0.9389874071127474,93.89874071127474,93.89874071127474,2,"{'11': 0.938739557845136, '10': 0.9392352563803589}"
657,131.4,149.25923544438146,0.9473133477975979,94.73133477975979,94.73133477975979,2,"{'11': 0.9471994550188463, '10': 0.9474272405763496}"
658,131.6,149.4592307140984,0.9523391075560552,95.23391075560552,95.23391075560552,2,"{'11': 0.952397206247973, '10': 0.9522810088641375}"
659,131.8,149.65922598381536,0.9565230235177071,95.65230235177071,95.65230235177071,2,"{'11': 0.9564223878505528, '10': 0.9566236591848616}"
660,132.0,149.8592212535323,0.9611715353293986,96.11715353293985,96.11715353293985,2,"{'11': 0.9609973336658849, '10': 0.9613457369929121}"
661,132.20000000000002,150.05921652324926,0.9655155958615169,96.5515595861517,96.5515595861517,2,"{'11': 0.9653422821685131, '10': 0.9656889095545207}"
662,132.4,150.2592117929662,0.9693691048696996,96.93691048696996,96.93691048696996,2,"{'11': 0.9693815178892701, '10': 0.9693566918501292}"
663,132.6,150.45920706268316,0.9732888387780536,97.32888387780537,97.32888387780537,2,"{'11': 0.9732110634085044, '10': 0.973366614147603}"
664,132.8,150.65920233240013,0.9781623203188866,97.81623203188866,97.81623203188866,2,"{'11': 0.9780733845473508, '10': 0.9782512560904224}"
665,133.0,150.85919760211706,0.981447445132856,98.1447445132856,98.1447445132856,2,"{'11': 0.9814257001300484, '10': 0.9814691901356636}"
666,133.20000000000002,151.05919287183403,0.984627340196438,98.4627340196438,98.4627340196438,2,"{'11': 0.9845948967531621, '10': 0.984659783639714}"
667,133.4,151.25918814155096,0.9879913899061152,98.79913899061152,98.79913899061152,2,"{'11': 0.9880121828363434, '10': 0.9879705969758872}"
668,133.6,151.4591834112679,0.9912192711992482,99.12192711992482,99.12192711992482,2,"{'11': 0.9911453836668807, '10': 0.9912931587316158}"
669,133.8,151.65917868098487,0.9941132179673486,99.41132179673487,99.41132179673487,2,"{'11': 0.9940416943209277, '10': 0.9941847416137696}"
670,134.0,151.8591739507018,0.9973085120513403,99.73085120513403,99.73085120513403,2,"{'11': 0.9972184719419376, '10': 0.9973985521607429}"
671,134.20000000000002,152.05916922041877,0.9996710785328637,99.96710785328638,99.93869483959988,2,"{'11': 0.9996242403168737, '10': 0.9997179167488539}"
672,134.4,152.25916449013573,0.9993869483959987,99.93869483959988,99.96710785328638,2,"{'11': 0.9993672506956534, '10': 0.999406646096344}"
673,134.6,152.45915975985267,0.9996954641808715,99.96954641808715,99.95980471768142,2,"{'11': 0.9995979762440805, '10': 0.9997929521176625}"
674,134.8,152.65915502956963,0.9995980471768142,99.95980471768142,99.96954641808715,2,"{'11': 0.9996145881148014, '10': 0.999581506238827}"
675,135.0,152.85915029928657,1.0000883936855267,100.0,99.9883317599397,2,"{'11': 1.0002916444835896, '10': 0.999885142887464}"
676,135.20000000000002,153.05914556900353,0.999883317599397,99.9883317599397,100.0,2,"{'11': 0.9998108642711012, '10': 0.9999557709276927}"
677,135.4,153.25914083872047,1.0001619611546402,100.0,99.9883317599397,2,"{'11': 1.0001496169883661, '10': 1.000174305320914}"
678,135.6,153.4591361084374,0.9988074228259156,99.88074228259156,99.88074228259156,2,"{'11': 0.9986352890766891, '10': 0.9989795565751423}"
679,135.8,153.65913137815437,0.9966767809849923,99.66767809849924,99.66767809849924,2,"{'11': 0.9966775576869041, '10': 0.9966760042830807}"
680,136.0,153.8591266478713,0.9919648503749917,99.19648503749917,99.19648503749917,2,"{'11': 0.9920642645092854, '10': 0.991865436240698}"
681,136.20000000000002,154.0591219175883,0.986492767228669,98.6492767228669,98.6492767228669,2,"{'11': 0.9863629499638453, '10': 0.9866225844934925}"
682,136.4,154.25911718730524,0.978169177327844,97.8169177327844,97.8169177327844,2,"{'11': 0.9780559637196381, '10': 0.9782823909360499}"
683,136.6,154.45911245702217,0.9685913048828261,96.8591304882826,96.8591304882826,2,"{'11': 0.9685253320872181, '10': 0.9686572776784339}"
684,136.8,154.65910772673914,0.9574725594040688,95.74725594040689,95.74725594040689,2,"{'11': 0.9573222122215591, '10': 0.9576229065865786}"
685,137.0,154.85910299645607,0.9438591827005898,94.38591827005898,94.38591827005898,2,"{'11': 0.9435050369071148, '10': 0.9442133284940646}"
686,137.20000000000002,155.05909826617304,0.9314171396240858,93.14171396240857,93.14171396240857,2,"{'11': 0.9312703873412118, '10': 0.9315638919069599}"
687,137.4,155.25909353588997,0.9197820280364493,91.97820280364493,91.97820280364493,2,"{'11': 0.9194513039276567, '10': 0.9201127521452418}"
688,137.6,155.4590888056069,0.9097839990910663,90.97839990910663,90.97839990910663,2,"{'11': 0.9094242194448953, '10': 0.9101437787372375}"
689,137.8,155.65908407532388,0.8962335331157715,89.62335331157715,89.62335331157715,2,"{'11': 0.8960158744869339, '10': 0.8964511917446091}"
690,138.0,155.85907934504084,0.8846333777115163,88.46333777115163,88.46333777115163,2,"{'11': 0.8842977047515467, '10': 0.8849690506714859}"
691,138.20000000000002,156.0590746147578,0.8716898537819662,87.16898537819662,87.16898537819662,2,"{'11': 0.8713774344240702, '10': 0.8720022731398621}"
692,138.4,156.25906988447474,0.8595331755161916,85.95331755161915,85.95331755161915,2,"{'11': 0.859210741822613, '10': 0.8598556092097701}"
693,138.6,156.45906515419168,0.8491314436736475,84.91314436736475,84.91314436736475,2,"{'11': 0.8487840755409062, '10': 0.8494788118063887}"
694,138.8,156.65906042390864,0.837513560717672,83.7513560717672,83.7513560717672,2,"{'11': 0.837085298307396, '10': 0.837941823127948}"
695,139.0,156.85905569362558,0.8261127797347427,82.61127797347427,82.61127797347427,2,"{'11': 0.825485255148682, '10': 0.8267403043208035}"
696,139.20000000000002,157.05905096334254,0.81528164738608,81.528164738608,81.528164738608,2,"{'11': 0.8147130199176597, '10': 0.8158502748545003}"
697,139.4,157.25904623305948,0.8049777805918059,80.49777805918059,80.49777805918059,2,"{'11': 0.8044021025753826, '10': 0.8055534586082294}"
698,139.6,157.45904150277642,0.7943702844504517,79.43702844504517,79.43702844504517,2,"{'11': 0.7936640216751525, '10': 0.7950765472257507}"
699,139.8,157.6590367724934,0.7842757569010845,78.42757569010845,78.42757569010845,2,"{'11': 0.7836425983640954, '10': 0.7849089154380736}"
700,140.0,157.85903204221034,0.7739212318658415,77.39212318658414,77.39212318658414,2,"{'11': 0.7732491446516915, '10': 0.7745933190799915}"
701,140.20000000000002,158.0590273119273,0.7631322237495605,76.31322237495604,76.31322237495604,2,"{'11': 0.7625422024007827, '10': 0.7637222450983382}"
702,140.4,158.25902258164425,0.7524830513566692,75.24830513566691,75.24830513566691,2,"{'11': 0.7518515051100718, '10': 0.7531145976032665}"
703,140.6,158.45901785136118,0.7417348526256584,74.17348526256585,74.17348526256585,2,"{'11': 0.7409064567073944, '10': 0.7425632485439224}"
704,140.8,158.65901312107815,0.7306215858535533,73.06215858535533,73.06215858535533,2,"{'11': 0.7299024418751223, '10': 0.7313407298319843}"
705,141.0,158.85900839079508,0.719440483412799,71.9440483412799,71.9440483412799,2,"{'11': 0.7188369677852443, '10': 0.7200439990403538}"
706,141.20000000000002,159.05900366051205,0.7073299714335268,70.73299714335268,70.73299714335268,2,"{'11': 0.706454445430662, '10': 0.7082054974363915}"
707,141.4,159.25899893022898,0.696343282716088,69.63432827160881,69.63432827160881,2,"{'11': 0.6954618682677682, '10': 0.6972246971644079}"
708,141.6,159.45899419994595,0.6850056460634778,68.50056460634778,68.50056460634778,2,"{'11': 0.6841736972155046, '10': 0.685837594911451}"
709,141.8,159.6589894696629,0.6734688818238137,67.34688818238138,67.34688818238138,2,"{'11': 0.6725847950362689, '10': 0.6743529686113584}"
710,142.0,159.85898473937985,0.6602364452064504,66.02364452064504,66.02364452064504,2,"{'11': 0.659367107950716, '10': 0.6611057824621849}"
711,142.20000000000002,160.0589800090968,0.647908658785597,64.7908658785597,64.7908658785597,2,"{'11': 0.6468676264853631, '10': 0.6489496910858309}"
712,142.4,160.25897527881375,0.6347733317531592,63.47733317531592,63.47733317531592,2,"{'11': 0.6337190010812331, '10': 0.6358276624250851}"
713,142.6,160.4589705485307,0.6227216204899,62.27216204899,62.27216204899,2,"{'11': 0.6218211478402534, '10': 0.6236220931395466}"
714,142.8,160.65896581824765,0.6086311600765606,60.86311600765606,60.86311600765606,2,"{'11': 0.607429385592987, '10': 0.6098329345601341}"
715,143.0,160.8589610879646,0.5977691114446568,59.776911144465686,59.776911144465686,2,"{'11': 0.5967940689832422, '10': 0.5987441539060714}"
716,143.20000000000002,161.05895635768155,0.5853774912529413,58.53774912529413,58.53774912529413,2,"{'11': 0.5844688901279436, '10': 0.5862860923779388}"
717,143.4,161.25895162739852,0.5742697413449691,57.42697413449691,57.42697413449691,2,"{'11': 0.5731164355951157, '10': 0.5754230470948225}"
718,143.6,161.45894689711545,0.5624003920987966,56.240039209879654,56.240039209879654,2,"{'11': 0.5615883116019957, '10': 0.5632124725955975}"
719,143.8,161.65894216683242,0.5511950270977461,55.119502709774615,55.119502709774615,2,"{'11': 0.5501893142388075, '10': 0.5522007399566848}"
720,144.0,161.85893743654935,0.5390940525582043,53.90940525582043,53.90940525582043,2,"{'11': 0.5381701365362042, '10': 0.5400179685802045}"
721,144.20000000000002,162.05893270626632,0.528461999941789,52.8461999941789,52.8461999941789,2,"{'11': 0.5273078145453796, '10': 0.5296161853381984}"
722,144.4,162.25892797598326,0.5166119740884716,51.66119740884716,51.66119740884716,2,"{'11': 0.5156331250364374, '10': 0.5175908231405056}"
723,144.6,162.4589232457002,0.5059474618465305,50.59474618465305,50.59474618465305,2,"{'11': 0.5049700397883706, '10': 0.5069248839046903}"
724,144.8,162.65891851541716,0.49465978895051216,49.465978895051215,49.465978895051215,2,"{'11': 0.49352286642815396, '10': 0.49579671147287036}"
725,145.0,162.8589137851341,0.4832197072893125,48.32197072893125,48.32197072893125,2,"{'11': 0.48206837618611914, '10': 0.48437103839250584}"
726,145.20000000000002,163.05890905485109,0.47195215619007147,47.19521561900714,47.19521561900714,2,"{'11': 0.4706728294547005, '10': 0.4732314829254424}"
727,145.4,163.25890432456802,0.46084254888441356,46.08425488844136,46.08425488844136,2,"{'11': 0.4596876012366644, '10': 0.46199749653216265}"
728,145.6,163.45889959428496,0.4496151157497062,44.96151157497062,44.96151157497062,2,"{'11': 0.44836445510521333, '10': 0.45086577639419906}"
729,145.8,163.65889486400192,0.4382369173376587,43.82369173376587,43.82369173376587,2,"{'11': 0.4369337943546697, '10': 0.43954004032064764}"
730,146.0,163.85889013371886,0.427592500269379,42.7592500269379,42.7592500269379,2,"{'11': 0.4261342762058784, '10': 0.42905072433287955}"
731,146.20000000000002,164.05888540343582,0.41676525802033393,41.676525802033396,41.676525802033396,2,"{'11': 0.41512795005097763, '10': 0.4184025659896903}"
732,146.4,164.25888067315276,0.40448942982594926,40.44894298259493,40.44894298259493,2,"{'11': 0.4031308025285109, '10': 0.4058480571233877}"
733,146.6,164.4588759428697,0.3928034928860764,39.28034928860764,39.28034928860764,2,"{'11': 0.3912271831821284, '10': 0.39437980259002436}"
734,146.8,164.65887121258666,0.380923359730872,38.0923359730872,38.0923359730872,2,"{'11': 0.37922325609502044, '10': 0.3826234633667236}"
735,147.0,164.85886648230363,0.36914794637361736,36.91479463736174,36.91479463736174,2,"{'11': 0.3676840665935078, '10': 0.37061182615372695}"
736,147.20000000000002,165.0588617520206,0.35805452700628426,35.80545270062843,35.80545270062843,2,"{'11': 0.35653228460645314, '10': 0.35957676940611544}"
737,147.4,165.25885702173753,0.3461047057887513,34.61047057887513,34.61047057887513,2,"{'11': 0.34454280377190055, '10': 0.3476666078056021}"
738,147.6,165.45885229145446,0.3352349082387744,33.52349082387744,33.52349082387744,2,"{'11': 0.33371177566572174, '10': 0.33675804081182703}"
739,147.8,165.65884756117143,0.3233386375158863,32.33386375158863,32.33386375158863,2,"{'11': 0.32189382974676717, '10': 0.3247834452850055}"
740,148.0,165.85884283088836,0.3132747839482055,31.327478394820552,31.327478394820552,2,"{'11': 0.31183621201023576, '10': 0.3147133558861753}"
741,148.20000000000002,166.05883810060533,0.3016146590926919,30.161465909269193,30.161465909269193,2,"{'11': 0.30005636637949523, '10': 0.30317295180588866}"
742,148.4,166.25883337032226,0.29077445144926584,29.077445144926585,29.077445144926585,2,"{'11': 0.28920575671847637, '10': 0.2923431461800553}"
743,148.6,166.4588286400392,0.2802332044152287,28.02332044152287,28.02332044152287,2,"{'11': 0.27866688190624445, '10': 0.28179952692421295}"
744,148.8,166.6588239097562,0.2692897211307521,26.92897211307521,26.92897211307521,2,"{'11': 0.2676772190725657, '10': 0.27090222318893853}"
745,149.0,166.85881917947313,0.2588202580273773,25.88202580273773,25.88202580273773,2,"{'11': 0.25727470131857705, '10': 0.2603658147361775}"
746,149.20000000000002,167.0588144491901,0.24806106804295375,24.806106804295375,24.806106804295375,2,"{'11': 0.2465310089648851, '10': 0.24959112712102235}"
747,149.4,167.25880971890703,0.2369115725242043,23.69115725242043,23.69115725242043,2,"{'11': 0.23515101552413034, '10': 0.2386721295242783}"
748,149.6,167.45880498862397,0.22642218725976285,22.642218725976285,22.642218725976285,2,"{'11': 0.224921432803008, '10': 0.2279229417165177}"
749,149.8,167.65880025834093,0.2161018072296316,21.61018072296316,21.61018072296316,2,"{'11': 0.21460599444810885, '10': 0.21759762001115435}"
750,150.0,167.85879552805787,0.2065537806581604,20.65537806581604,20.65537806581604,2,"{'11': 0.20496960698633968, '10': 0.20813795432998114}"
751,150.20000000000002,168.05879079777483,0.19780974730594333,19.780974730594334,19.780974730594334,2,"{'11': 0.19619297119042503, '10': 0.19942652342146164}"
752,150.4,168.25878606749177,0.18665859518824052,18.665859518824053,18.665859518824053,2,"{'11': 0.1852419224634313, '10': 0.18807526791304977}"
753,150.6,168.45878133720873,0.18168859897683814,18.168859897683813,18.171927432607873,2,"{'11': 0.18030037691724607, '10': 0.18307682103643022}"
754,150.8,168.6587766069257,0.18171927432607873,18.171927432607873,18.171927432607873,2,"{'11': 0.1802403749002958, '10': 0.18319817375186168}"
755,151.0,168.85877187664263,0.181753132925903,18.1753132925903,18.171927432607873,2,"{'11': 0.18032209182101788, '10': 0.18318417403078813}"
756,151.20000000000002,169.0587671463596,0.18136356825997113,18.13635682599711,18.142349386595242,2,"{'11': 0.17992116010846507, '10': 0.18280597641147717}"
757,151.4,169.25876241607654,0.18142349386595244,18.142349386595242,18.142349386595242,2,"{'11': 0.1802833439754273, '10': 0.18256364375647757}"
758,151.6,169.45875768579347,0.18164517584547052,18.164517584547053,18.164517584547053,2,"{'11': 0.1802833439754273, '10': 0.18300700771551373}"
759,151.8,169.65875295551044,0.18167537883727722,18.16753788372772,18.164517584547053,2,"{'11': 0.18029607263974132, '10': 0.18305468503481312}"
760,152.0,169.85874822522737,0.17938852351020146,17.938852351020145,17.938852351020145,2,"{'11': 0.17788611118751554, '10': 0.18089093583288735}"
761,152.20000000000002,170.05874349494434,0.17305309115638212,17.305309115638213,17.305309115638213,2,"{'11': 0.17208489318602752, '10': 0.1740212891267367}"
762,152.4,170.2587387646613,0.16649945494267543,16.64994549426754,16.64994549426754,2,"{'11': 0.1649654567425533, '10': 0.16803345314279752}"
763,152.6,170.45873403437824,0.15756926030941754,15.756926030941754,15.756926030941754,2,"{'11': 0.1562986110897936, '10': 0.1588399095290415}"
764,152.8,170.6587293040952,0.14831293379214378,14.831293379214378,14.831293379214378,2,"{'11': 0.14709446454168934, '10': 0.14953140304259818}"
765,153.0,170.85872457381214,0.13768291778184555,13.768291778184555,13.768291778184555,2,"{'11': 0.1363639848997032, '10': 0.13900185066398787}"
766,153.20000000000002,171.0587198435291,0.12669844129558652,12.669844129558653,12.669844129558653,2,"{'11': 0.12533418383834838, '10': 0.12806269875282467}"
767,153.4,171.25871511324604,0.11604331231917336,11.604331231917337,11.604331231917337,2,"{'11': 0.1149651106201998, '10': 0.11712151401814692}"
